date,timestamp_tdt,tdt_jd,ra_deg,dec_deg,ecliptic_lon_deg,quality_flag,cmc_object_code,source_volume,source_catalog
1995-05-13,1995-05-13T06:55:30,2449850.78855,147.6202125000,14.9565972222,144.7158927802,,612,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-16,1995-05-16T06:48:20,2449853.78357,148.7795875000,14.4726666667,145.9353904277,,613,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-18,1995-05-18T06:43:37,2449855.78030,149.5710375000,14.1413305556,146.7697077935,,614,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-19,1995-05-19T06:41:17,2449856.77868,149.9723916667,13.9728666667,147.1934020730,,615,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-20,1995-05-20T06:38:58,2449857.77707,150.3767750000,13.8026666667,147.6207563914,,616,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-22,1995-05-22T06:34:23,2449859.77388,151.1958791667,13.4569027778,148.4876551036,,617,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-25,1995-05-25T06:27:35,2449862.76916,152.4491416667,12.9254388889,149.8172022192,,618,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-30,1995-05-30T06:16:31,2449867.76147,154.5984291667,12.0054277778,152.1065590756,,619,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-05-31,1995-05-31T06:14:19,2449868.75995,155.0364000000,11.8165083333,152.5745120860,,620,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-06-01,1995-06-01T06:12:09,2449869.75844,155.4777000000,11.6260027778,153.0463812883,,621,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-06-08,1995-06-08T05:57:12,2449876.74806,158.6343583333,10.2485500000,156.4355828359,,622,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
1995-06-13,1995-06-13T05:46:48,2449881.74084,160.9562375000,9.2202055556,158.9429436579,,623,USNO W2J00 compatibility alias,USNO W2J00 Transit Circle Catalog (VizieR I/334 w2j00sol.dat)
